offer_ext,search_query,score
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,turkey,90
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,pantry,80
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,frozen,80
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,meat,80
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,rice,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,grains,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,household,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,supplies,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,bath,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,body,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,candy,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,rum,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,malt,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,beverages,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,drink,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,mixes,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,packaged,0
[OFF] butterball select varieties spend 10 at qfc [BN] butterball [CN] nut butters  jam [CN] frozen turkey [PCN] pantry [PCN] frozen meat,seafood,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,spend,100
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,100,100
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,at,100
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,pavilions,100
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,pavilions,100
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,cooking,90
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,,90
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,baking,90
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,pantry,80
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,rice,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,grains,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,household,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,supplies,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,bath,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,body,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,candy,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,rum,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,malt,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,beverages,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,drink,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,mixes,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,packaged,0
[OFF] spend 100 at pavilions [BN] pavilions [CN] cooking  baking [PCN] pantry,seafood,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,glad,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,trash,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,bags,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,4,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,or,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,8,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,gallon,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,glad,100
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,household,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,supplies,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,prepared,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,meals,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,crackers,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,food,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,storage,90
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,deli,80
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,,80
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,bakery,80
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,snacks,80
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,rice,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,grains,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,bath,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,body,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,candy,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,rum,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,malt,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,beverages,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,drink,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,mixes,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,packaged,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,seafood,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,leafy,0
[OFF] glad trash bags 4 or 8 gallon [BN] glad [CN] household supplies [CN] prepared meals [CN] crackers [CN] food storage [PCN] deli  bakery [PCN] snacks,salads,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,tostitos,100
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,toppers,100
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,tostitos,100
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,chips,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,dips,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,salsa,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,sauces,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,marinades,90
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,snacks,80
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,pantry,80
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,rice,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,grains,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,household,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,supplies,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,bath,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,body,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,candy,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,rum,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,malt,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,beverages,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,drink,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,mixes,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,packaged,0
[OFF] tostitos toppers [BN] tostitos [CN] chips [CN] dips  salsa [CN] sauces  marinades [PCN] snacks [PCN] pantry,seafood,0
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,ratio,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,keto,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,friendly,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,cereal,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,or,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,granola,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,ratio,100
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,yogurt,90
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,cereal,90
[OFF] ratio keto friendly cereal or granola [BN] ratio [CN] yogurt [CN] cereal granola  toaster pastries [CN] nuts  seeds [PCN] dairy [PCN] pantry [PCN] snacks,granola,90
